No,Research Development,Income Before Tax,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Interest Expense,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Net Income From Continuing Ops,Net Income Applicable To Common Shares,date,firm,Ticker
1878,634457935.3312303,888623000.0,604190000.0,211843000.0,958135000.0,746292000.0,746292000.0,-16288000.0,284433000.0,1627820000.0,881528000.0,669685000.0,142331000.0,604190000.0,604190000.0,31/12/2020 00:00,Vertex Pharmaceuticals,VRTX
1879,634457935.3312303,745871000.0,667434000.0,184551000.0,858592000.0,674041000.0,674041000.0,-13856000.0,78437000.0,1538271000.0,864230000.0,679679000.0,71830000.0,667434000.0,667434000.0,30/09/2020 00:00,Vertex Pharmaceuticals,VRTX
1880,634457935.3312303,179150000.0,324245000.0,1099034000.0,1240406000.0,141372000.0,141372000.0,-34917000.0,25178000.0,2194557000.0,2053185000.0,954151000.0,37778000.0,153972000.0,324245000.0,03/07/2021 00:00,VF Corporation,VFC
1881,634457935.3312303,89049000.0,89520000.0,1155947000.0,1350573000.0,194626000.0,194626000.0,-37971000.0,27306000.0,2582672000.0,2388046000.0,1232099000.0,-105577000.0,61743000.0,89520000.0,03/04/2021 00:00,VF Corporation,VFC
1882,634457935.3312303,386707000.0,347240000.0,1195245000.0,1649017000.0,453772000.0,453772000.0,-34315000.0,59048000.0,2971541000.0,2517769000.0,1322524000.0,-67065000.0,327659000.0,347240000.0,26/12/2020 00:00,VF Corporation,VFC
1883,634457935.3312303,293661000.0,256722000.0,997960000.0,1329118000.0,331158000.0,331158000.0,-34107000.0,50415000.0,2608324000.0,2277166000.0,1279206000.0,-37497000.0,243246000.0,256722000.0,26/09/2020 00:00,VF Corporation,VFC
1884,634457935.3312303,1137000000.0,911000000.0,1434000000.0,3049000000.0,1516000000.0,1516000000.0,-259000000.0,226000000.0,7412000000.0,5896000000.0,4363000000.0,-379000000.0,911000000.0,911000000.0,31/03/2021 00:00,ViacomCBS,VIAC
1885,634457935.3312303,884000000.0,810000000.0,1399000000.0,2417000000.0,918000000.0,918000000.0,-268000000.0,158000000.0,6225000000.0,5307000000.0,3808000000.0,-34000000.0,726000000.0,810000000.0,31/12/2020 00:00,ViacomCBS,VIAC
1886,634457935.3312303,662000000.0,615000000.0,1391000000.0,2482000000.0,992000000.0,992000000.0,-259000000.0,38000000.0,6116000000.0,5124000000.0,3634000000.0,-330000000.0,624000000.0,615000000.0,30/09/2020 00:00,ViacomCBS,VIAC
1887,634457935.3312303,925000000.0,481000000.0,1240000000.0,2790000000.0,1451000000.0,1451000000.0,-263000000.0,202000000.0,6275000000.0,4824000000.0,3485000000.0,-526000000.0,723000000.0,481000000.0,30/06/2020 00:00,ViacomCBS,VIAC
1888,143800000.0,-219100000.0,-279200000.0,981400000.0,1984100000.0,858900000.0,858900000.0,-167100000.0,60100000.0,4577800000.0,3718900000.0,2593700000.0,-1078000000.0,-279200000.0,-279200000.0,30/06/2021 00:00,Viatris,VTRS
1889,163000000.0,-441300000.0,-1037600000.0,968700000.0,1860700000.0,729000000.0,729000000.0,-169000000.0,596300000.0,4430300000.0,3701300000.0,2569600000.0,-1170300000.0,-1037600000.0,-1037600000.0,31/03/2021 00:00,Viatris,VTRS
1890,153300000.0,-1013500000.0,-915800000.0,1358700000.0,1361300000.0,-150700000.0,-150700000.0,-144400000.0,-97700000.0,3623500000.0,3774200000.0,2262200000.0,-862800000.0,-915800000.0,-915800000.0,31/12/2020 00:00,Viatris,VTRS
1891,126000000.0,241600000.0,185700000.0,615200000.0,1260200000.0,519000000.0,519000000.0,-117300000.0,55900000.0,2972100000.0,2453100000.0,1711900000.0,-277400000.0,185700000.0,185700000.0,30/09/2020 00:00,Viatris,VTRS
1892,634457935.3312303,4389000000.0,2575000000.0,1678000000.0,5944000000.0,4062000000.0,4062000000.0,-131000000.0,1814000000.0,6130000000.0,2068000000.0,186000000.0,327000000.0,2575000000.0,2515000000.0,30/06/2021 00:00,Visa,V
1893,634457935.3312303,3628000000.0,3026000000.0,1613000000.0,5550000000.0,3584000000.0,3584000000.0,-121000000.0,602000000.0,5729000000.0,2145000000.0,179000000.0,44000000.0,3026000000.0,2951000000.0,31/03/2021 00:00,Visa,V
1894,634457935.3312303,3748000000.0,3126000000.0,1472000000.0,5514000000.0,3845000000.0,3845000000.0,-136000000.0,622000000.0,5687000000.0,1842000000.0,173000000.0,-97000000.0,3126000000.0,3038000000.0,31/12/2020 00:00,Visa,V
1895,634457935.3312303,3055000000.0,2137000000.0,1537000000.0,4910000000.0,3177000000.0,3177000000.0,-168000000.0,918000000.0,5101000000.0,1924000000.0,191000000.0,-122000000.0,2137000000.0,2060000000.0,30/09/2020 00:00,Visa,V
1896,634457935.3312303,79673000.0,64512000.0,30602000.0,219447000.0,99068000.0,99068000.0,-51894000.0,2841000.0,410367000.0,311299000.0,190920000.0,-19395000.0,76832000.0,48036000.0,30/06/2021 00:00,Vornado Realty Trust,VNO
1897,634457935.3312303,28977000.0,20550000.0,44186000.0,217228000.0,77688000.0,77688000.0,-50064000.0,1984000.0,409050000.0,331362000.0,191822000.0,-48711000.0,26993000.0,4074000.0,31/03/2021 00:00,Vornado Realty Trust,VNO
1898,634457935.3312303,-210527000.0,-194979000.0,39122000.0,221255000.0,75049000.0,75049000.0,-54633000.0,-1801000.0,400998000.0,325949000.0,179743000.0,-285576000.0,-208726000.0,-209142000.0,31/12/2020 00:00,Vornado Realty Trust,VNO
1899,634457935.3312303,92517000.0,65700000.0,32407000.0,194431000.0,55011000.0,55011000.0,-57371000.0,23781000.0,390076000.0,335065000.0,195645000.0,37506000.0,68736000.0,53155000.0,30/09/2020 00:00,Vornado Realty Trust,VNO
1900,634457935.3312303,254063000.0,195344000.0,102338000.0,398364000.0,292854000.0,292854000.0,-41696000.0,57283000.0,1361047000.0,1068193000.0,962683000.0,-38791000.0,196780000.0,195344000.0,30/06/2021 00:00,Vulcan Materials,VMC
1901,634457935.3312303,222308000.0,160614000.0,90264000.0,229267000.0,133877000.0,133877000.0,-33118000.0,60638000.0,1068344000.0,934467000.0,839077000.0,88431000.0,161670000.0,160614000.0,31/03/2021 00:00,Vulcan Materials,VMC
1902,634457935.3312303,141188000.0,114518000.0,100205000.0,302741000.0,194071000.0,194071000.0,-35451000.0,25273000.0,1175119000.0,981048000.0,872378000.0,-52883000.0,115915000.0,114518000.0,31/12/2020 00:00,Vulcan Materials,VMC
1903,634457935.3312303,258109000.0,199788000.0,85805000.0,380498000.0,292834000.0,292834000.0,-35782000.0,56984000.0,1309890000.0,1017056000.0,929392000.0,-34725000.0,201125000.0,199788000.0,30/09/2020 00:00,Vulcan Materials,VMC
1904,634457935.3312303,299940000.0,237238000.0,11429000.0,985741000.0,344814000.0,344814000.0,-38096000.0,62262000.0,2296086000.0,1951272000.0,1310345000.0,-44874000.0,237678000.0,237238000.0,30/06/2021 00:00,W. R. Berkley Corporation,WRB
1905,634457935.3312303,296068000.0,229525000.0,11264000.0,948987000.0,330742000.0,330742000.0,-36651000.0,64352000.0,2156869000.0,1826127000.0,1207882000.0,-34674000.0,231716000.0,229525000.0,31/03/2021 00:00,W. R. Berkley Corporation,WRB
1906,634457935.3312303,399407000.0,312150000.0,11161000.0,1072320000.0,467718000.0,467718000.0,-35663000.0,86917000.0,2312471000.0,1844753000.0,1240151000.0,-68311000.0,312490000.0,312150000.0,31/12/2020 00:00,W. R. Berkley Corporation,WRB
1907,634457935.3312303,206414000.0,151678000.0,11016000.0,840151000.0,251260000.0,251260000.0,-39768000.0,54048000.0,2039819000.0,1788559000.0,1199668000.0,-44846000.0,152366000.0,151678000.0,30/09/2020 00:00,W. R. Berkley Corporation,WRB
1908,634457935.3312303,319000000.0,225000000.0,790000000.0,1124000000.0,334000000.0,334000000.0,-22000000.0,76000000.0,3207000000.0,2873000000.0,2083000000.0,-15000000.0,243000000.0,225000000.0,30/06/2021 00:00,W. W. Grainger,GWW
1909,634457935.3312303,343000000.0,238000000.0,735000000.0,1093000000.0,358000000.0,358000000.0,-21000000.0,88000000.0,3084000000.0,2726000000.0,1991000000.0,-15000000.0,255000000.0,238000000.0,31/03/2021 00:00,W. W. Grainger,GWW
1910,634457935.3312303,259000000.0,168000000.0,655000000.0,1027000000.0,312000000.0,312000000.0,-21000000.0,74000000.0,2941000000.0,2629000000.0,1914000000.0,-53000000.0,185000000.0,168000000.0,31/12/2020 00:00,W. W. Grainger,GWW
1911,634457935.3312303,362000000.0,240000000.0,700000000.0,1074000000.0,374000000.0,374000000.0,-23000000.0,106000000.0,3018000000.0,2644000000.0,1944000000.0,-12000000.0,256000000.0,240000000.0,30/09/2020 00:00,W. W. Grainger,GWW
1912,37700000.0,158200000.0,112400000.0,221700000.0,538200000.0,209300000.0,209300000.0,-47600000.0,43500000.0,1830200000.0,1620900000.0,1292000000.0,-51100000.0,114700000.0,112400000.0,31/03/2021 00:00,Wabtec,WAB
1913,38400000.0,118300000.0,87900000.0,232300000.0,526500000.0,185000000.0,185000000.0,-48600000.0,31500000.0,2023700000.0,1838700000.0,1497200000.0,-66700000.0,86800000.0,87700000.0,31/12/2020 00:00,Wabtec,WAB
1914,36500000.0,175400000.0,128100000.0,238200000.0,571200000.0,226200000.0,226200000.0,-45600000.0,46900000.0,1865100000.0,1638900000.0,1293900000.0,-50800000.0,128500000.0,127900000.0,30/09/2020 00:00,Wabtec,WAB
1915,38200000.0,114300000.0,86800000.0,187500000.0,503700000.0,205700000.0,205700000.0,-51400000.0,28500000.0,1737400000.0,1531700000.0,1233700000.0,-91400000.0,85800000.0,86600000.0,30/06/2020 00:00,Wabtec,WAB
1916,634457935.3312303,960000000.0,1026000000.0,5997000000.0,6781000000.0,784000000.0,784000000.0,-137000000.0,42000000.0,32779000000.0,31995000000.0,25998000000.0,176000000.0,918000000.0,1026000000.0,28/02/2021 00:00,Walgreens Boots Alliance,WBA
1917,634457935.3312303,-593000000.0,-308000000.0,5820000000.0,6630000000.0,810000000.0,810000000.0,-164000000.0,-207000000.0,31438000000.0,30628000000.0,24808000000.0,-1403000000.0,-386000000.0,-308000000.0,30/11/2020 00:00,Walgreens Boots Alliance,WBA
1918,634457935.3312303,565000000.0,373000000.0,6283000000.0,6803000000.0,520000000.0,520000000.0,-102000000.0,208000000.0,34746000000.0,34226000000.0,27943000000.0,45000000.0,357000000.0,373000000.0,31/08/2020 00:00,Walgreens Boots Alliance,WBA
1919,634457935.3312303,-1766000000.0,-1708000000.0,6307000000.0,6438000000.0,131000000.0,131000000.0,-155000000.0,-40000000.0,34631000000.0,34500000000.0,28193000000.0,-1897000000.0,-1726000000.0,-1708000000.0,31/05/2020 00:00,Walgreens Boots Alliance,WBA
1920,634457935.3312303,5923000000.0,4276000000.0,28511000000.0,35865000000.0,7354000000.0,7354000000.0,-515000000.0,1559000000.0,141048000000.0,133694000000.0,105183000000.0,-1431000000.0,4364000000.0,4276000000.0,31/07/2021 00:00,Walmart,WMT
1921,634457935.3312303,3844000000.0,2730000000.0,28129000000.0,35038000000.0,6909000000.0,6909000000.0,-566000000.0,1033000000.0,138310000000.0,131401000000.0,103272000000.0,-3065000000.0,2811000000.0,2730000000.0,30/04/2021 00:00,Walmart,WMT
1922,634457935.3312303,-593000000.0,-2091000000.0,30331000000.0,36818000000.0,6487000000.0,6487000000.0,-524000000.0,1415000000.0,152079000000.0,145592000000.0,115261000000.0,-7080000000.0,-2008000000.0,-2091000000.0,31/01/2021 00:00,Walmart,WMT
1923,634457935.3312303,7115000000.0,5135000000.0,27991000000.0,34369000000.0,6378000000.0,6378000000.0,-541000000.0,1914000000.0,134708000000.0,128330000000.0,100339000000.0,737000000.0,5201000000.0,5135000000.0,31/10/2020 00:00,Walmart,WMT
1924,634457935.3312303,456000000.0,351000000.0,445000000.0,1740000000.0,795000000.0,795000000.0,-98000000.0,105000000.0,4476000000.0,3681000000.0,2736000000.0,-339000000.0,351000000.0,351000000.0,30/06/2021 00:00,Waste Management,WM
1925,634457935.3312303,545000000.0,421000000.0,458000000.0,1598000000.0,668000000.0,668000000.0,-97000000.0,124000000.0,4112000000.0,3444000000.0,2514000000.0,-123000000.0,421000000.0,421000000.0,31/03/2021 00:00,Waste Management,WM
1926,634457935.3312303,547000000.0,438000000.0,360000000.0,1567000000.0,771000000.0,771000000.0,-97000000.0,109000000.0,4067000000.0,3296000000.0,2500000000.0,-224000000.0,438000000.0,438000000.0,31/12/2020 00:00,Waste Management,WM
1927,634457935.3312303,516000000.0,390000000.0,416000000.0,1529000000.0,694000000.0,694000000.0,-97000000.0,126000000.0,3861000000.0,3167000000.0,2332000000.0,-178000000.0,390000000.0,390000000.0,30/09/2020 00:00,Waste Management,WM
1928,44949000.0,197414000.0,167292000.0,158163000.0,401393000.0,196472000.0,196472000.0,-12027000.0,30122000.0,681647000.0,485175000.0,280254000.0,942000.0,167292000.0,167292000.0,03/07/2021 00:00,Waters Corporation,WAT
1929,38092000.0,173784000.0,148127000.0,143145000.0,354398000.0,171321000.0,171321000.0,-10946000.0,25657000.0,608545000.0,437224000.0,254147000.0,2463000.0,148127000.0,148127000.0,03/04/2021 00:00,Waters Corporation,WAT
1930,39662000.0,257251000.0,218311000.0,153179000.0,466089000.0,270561000.0,270561000.0,-11058000.0,38940000.0,786658000.0,516097000.0,320569000.0,-13310000.0,218311000.0,218311000.0,31/12/2020 00:00,Waters Corporation,WAT
1931,34971000.0,150437000.0,126769000.0,129625000.0,331442000.0,164189000.0,164189000.0,-10915000.0,23668000.0,593784000.0,429595000.0,262342000.0,-13752000.0,126769000.0,126769000.0,26/09/2020 00:00,Waters Corporation,WAT
1932,634457935.3312303,329500000.0,276000000.0,-21300000.0,686500000.0,390100000.0,390100000.0,-120300000.0,54100000.0,1676200000.0,1286100000.0,989700000.0,-60600000.0,275400000.0,276000000.0,30/06/2021 00:00,WEC Energy Group,WEC
1933,634457935.3312303,584900000.0,510100000.0,-23300000.0,945900000.0,652600000.0,652600000.0,-119800000.0,74900000.0,2691400000.0,2038800000.0,1745500000.0,-67700000.0,510000000.0,510100000.0,31/03/2021 00:00,WEC Energy Group,WEC
1934,634457935.3312303,276500000.0,239000000.0,1200000.0,689400000.0,387500000.0,387500000.0,-118200000.0,37200000.0,1933400000.0,1545900000.0,1244000000.0,-111000000.0,239300000.0,239000000.0,31/12/2020 00:00,WEC Energy Group,WEC
1935,634457935.3312303,313700000.0,266800000.0,-11800000.0,669500000.0,382000000.0,382000000.0,-122300000.0,46900000.0,1651000000.0,1269000000.0,981500000.0,-68300000.0,266800000.0,266800000.0,30/09/2020 00:00,WEC Energy Group,WEC
1936,634457935.3312303,8189000000.0,6040000000.0,11950000000.0,21493000000.0,0.0,8227000000.0,-113779407.92349727,1445000000.0,21493000000.0,13266000000.0,0.0,-38000000.0,6744000000.0,5743000000.0,30/06/2021 00:00,Wells Fargo,WFC
1937,634457935.3312303,5591000000.0,4636000000.0,12650000000.0,19580000000.0,0.0,5525000000.0,-113779407.92349727,901000000.0,19580000000.0,14055000000.0,0.0,66000000.0,4690000000.0,4256000000.0,31/03/2021 00:00,Wells Fargo,WFC
1938,634457935.3312303,3302000000.0,2992000000.0,12641000000.0,18175000000.0,0.0,4083000000.0,-113779407.92349727,108000000.0,18175000000.0,14092000000.0,0.0,-781000000.0,3194000000.0,2642000000.0,31/12/2020 00:00,Wells Fargo,WFC
1939,634457935.3312303,2864000000.0,2035000000.0,12461000000.0,18100000000.0,0.0,3589000000.0,-113779407.92349727,645000000.0,18100000000.0,14511000000.0,0.0,-725000000.0,2219000000.0,1720000000.0,30/09/2020 00:00,Wells Fargo,WFC
1940,634457935.3312303,43536000.0,26257000.0,31436000.0,490603000.0,218282000.0,218282000.0,-122341000.0,-2221000.0,1140992000.0,922710000.0,650389000.0,-174746000.0,45757000.0,26257000.0,30/06/2021 00:00,Welltower,WELL
1941,634457935.3312303,76135000.0,71546000.0,29926000.0,412149000.0,137797000.0,137797000.0,-123142000.0,3943000.0,1052062000.0,914265000.0,639913000.0,-61662000.0,72192000.0,71546000.0,31/03/2021 00:00,Welltower,WELL
1942,634457935.3312303,155568000.0,163729000.0,27848000.0,419534000.0,148953000.0,148953000.0,-121173000.0,290000.0,1122016000.0,973063000.0,702482000.0,6615000.0,155278000.0,163729000.0,31/12/2020 00:00,Welltower,WELL
1943,634457935.3312303,396981000.0,325585000.0,31003000.0,417492000.0,130957000.0,130957000.0,-124851000.0,2003000.0,1036874000.0,905917000.0,619382000.0,266024000.0,394978000.0,325585000.0,30/09/2020 00:00,Welltower,WELL
1944,13800000.0,219600000.0,187300000.0,91400000.0,315100000.0,211400000.0,211400000.0,-1900000.0,32300000.0,723600000.0,512200000.0,408500000.0,8200000.0,187300000.0,187300000.0,30/06/2021 00:00,West Pharmaceutical Services,WST
1945,12200000.0,179900000.0,151200000.0,79200000.0,271900000.0,178300000.0,178300000.0,-1900000.0,28700000.0,670700000.0,492400000.0,398800000.0,1600000.0,151200000.0,151200000.0,31/03/2021 00:00,West Pharmaceutical Services,WST
1946,12900000.0,118800000.0,98400000.0,75300000.0,211100000.0,121000000.0,121000000.0,-2100000.0,20400000.0,580200000.0,459200000.0,369100000.0,-2200000.0,98400000.0,98400000.0,31/12/2020 00:00,West Pharmaceutical Services,WST
1947,12500000.0,103400000.0,82300000.0,75900000.0,194600000.0,106700000.0,106700000.0,-2100000.0,21100000.0,548000000.0,441300000.0,353400000.0,-3300000.0,82300000.0,82300000.0,30/09/2020 00:00,West Pharmaceutical Services,WST
1948,555000000.0,249000000.0,197000000.0,287000000.0,1124000000.0,282000000.0,282000000.0,-81000000.0,52000000.0,4137000000.0,3855000000.0,3013000000.0,-33000000.0,197000000.0,197000000.0,02/04/2021 00:00,Western Digital,WDC
1949,535000000.0,85000000.0,62000000.0,265000000.0,960000000.0,160000000.0,160000000.0,-81000000.0,23000000.0,3943000000.0,3783000000.0,2983000000.0,-75000000.0,62000000.0,62000000.0,01/01/2021 00:00,Western Digital,WDC
1950,555000000.0,-3000000.0,-60000000.0,256000000.0,874000000.0,63000000.0,63000000.0,-84000000.0,57000000.0,3922000000.0,3859000000.0,3048000000.0,-66000000.0,-60000000.0,-60000000.0,02/10/2020 00:00,Western Digital,WDC
1951,546000000.0,185000000.0,148000000.0,268000000.0,1002000000.0,188000000.0,188000000.0,-87000000.0,37000000.0,4287000000.0,4099000000.0,3285000000.0,-3000000.0,148000000.0,148000000.0,03/07/2020 00:00,Western Digital,WDC
1952,634457935.3312303,260100000.0,222500000.0,282800000.0,534700000.0,251900000.0,251900000.0,-25600000.0,37600000.0,1289700000.0,1037800000.0,755000000.0,8200000.0,222500000.0,222500000.0,30/06/2021 00:00,Western Union,WU
1953,634457935.3312303,202900000.0,181800000.0,274300000.0,504000000.0,229700000.0,229700000.0,-28400000.0,21100000.0,1210000000.0,980300000.0,706000000.0,-26800000.0,181800000.0,181800000.0,31/03/2021 00:00,Western Union,WU
1954,634457935.3312303,199000000.0,177100000.0,278600000.0,514600000.0,236000000.0,236000000.0,-28100000.0,21900000.0,1271800000.0,1035800000.0,757200000.0,-37000000.0,177100000.0,177100000.0,31/12/2020 00:00,Western Union,WU
1955,634457935.3312303,261000000.0,228600000.0,246200000.0,537600000.0,291400000.0,291400000.0,-28200000.0,32400000.0,1258500000.0,967100000.0,720900000.0,-30400000.0,228600000.0,228600000.0,30/09/2020 00:00,Western Union,WU
1956,634457935.3312303,144900000.0,112500000.0,423400000.0,749600000.0,237600000.0,237600000.0,-94900000.0,30500000.0,4437800000.0,4200200000.0,3688200000.0,-92700000.0,114400000.0,112400000.0,31/03/2021 00:00,WestRock,WRK
1957,634457935.3312303,202800000.0,152000000.0,382900000.0,752300000.0,277500000.0,277500000.0,-105500000.0,50300000.0,4401500000.0,4124000000.0,3649200000.0,-74700000.0,152500000.0,152000000.0,31/12/2020 00:00,WestRock,WRK
1958,634457935.3312303,-1114500000.0,-1156000000.0,365100000.0,873000000.0,408900000.0,408900000.0,-164700000.0,40000000.0,4471500000.0,4062600000.0,3598500000.0,-1523400000.0,-1154500000.0,-1156000000.0,30/09/2020 00:00,WestRock,WRK
1959,634457935.3312303,199200000.0,178500000.0,364500000.0,765800000.0,301700000.0,301700000.0,-98400000.0,19200000.0,4236300000.0,3934600000.0,3470500000.0,-102500000.0,180000000.0,178500000.0,30/06/2020 00:00,WestRock,WRK
1960,634457935.3312303,1352000000.0,1028000000.0,120000000.0,1561000000.0,1432000000.0,1432000000.0,-78000000.0,324000000.0,3144000000.0,1712000000.0,1583000000.0,-80000000.0,1028000000.0,1028000000.0,30/06/2021 00:00,Weyerhaeuser,WY
1961,634457935.3312303,870000000.0,681000000.0,118000000.0,1076000000.0,953000000.0,953000000.0,-79000000.0,189000000.0,2506000000.0,1553000000.0,1430000000.0,-83000000.0,681000000.0,681000000.0,31/03/2021 00:00,Weyerhaeuser,WY
1962,634457935.3312303,311000000.0,292000000.0,123000000.0,671000000.0,529000000.0,529000000.0,-144000000.0,19000000.0,2063000000.0,1534000000.0,1392000000.0,-218000000.0,292000000.0,292000000.0,31/12/2020 00:00,Weyerhaeuser,WY
